"Id","SalePrice"
1583,341090.540233333
1584,244392.835833333
1585,142450.2194
1586,83068.2746333333
1587,106862.546633333
1588,145985.356866667
1589,102947.538166667
1590,133095.733266667
1591,106903.524366667
1592,129109.024933333
1593,125046.604266667
1594,118925.268866667
1595,126319.691166667
1596,218855.174666667
1597,166183.308533333
1598,196334.027066667
1599,214133.3042
1600,200233.286333333
1601,83039.09
1602,122222.5038
1603,97163.0968333333
1604,290468.851233333
1605,251424.631166667
1606,172470.195933333
1607,168639.023433333
1608,213342.383633333
1609,204808.694266667
1610,155573.780766667
1611,145936.996166667
1612,168460.321233333
1613,171778.632533333
1614,123702.483433333
1615,84457.2923333334
1616,82258.5578333333
1617,89941.7597666667
1618,126201.6844
1619,138047.700833333
1620,167667.419566667
1621,138558.049166667
1622,140160.787833333
1623,288671.8648
1624,208053.538533333
1625,144849.892133333
1626,176749.708266667
1627,187461.4262
1628,276484.8238
1629,170368.686733333
1630,330158.5883
1631,218949.655366667
1632,233733.591266667
1633,174020.8462
1634,185543.763666667
1635,179932.453066667
1636,171249.7513
1637,178075.480566667
1638,200778.944933333
1639,177304.8011
1640,230254.061966667
1641,175719.3094
1642,210485.6013
1643,223824.077866667
1644,233424.416233333
1645,172749.205333333
1646,166630.352466667
1647,175400.2351
1648,135275.806166667
1649,141650.1891
1650,121944.2269
1651,120962.965666667
1652,94211.5429666666
1653,98107.5341333333
1654,154089.778933333
1655,156087.605766667
1656,146656.706633333
1657,154176.943766667
1658,159318.553466667
1659,141011.712666667
1660,155211.5159
1661,413547.034533333
1662,335179.717233333
1663,363052.651466667
1664,386483.9015
1665,308635.824633333
1666,340541.729466667
1667,337352.9516
1668,324493.829433334
1669,291072.6802
1670,330340.5995
1671,250496.287133333
1672,413915.354933333
1673,320631.8531
1674,269404.8921
1675,195019.814966667
1676,195182.128566667
1677,214961.588666667
1678,400441.6168
1679,370972.748866667
1680,325042.5952
1681,275767.528533333
1682,311152.6372
1683,203531.8969
1684,177924.552666667
1685,175865.223066667
1686,171359.729833333
1687,172031.171366667
1688,190328.226966667
1689,192016.106466667
1690,184495.654833333
1691,179361.609266667
1692,253942.0028
1693,170738.4082
1694,182344.367233333
1695,169145.8953
1696,261814.297966667
1697,170561.168666667
1698,334321.765033333
1699,318688.453033333
1700,240243.324566667
1701,271035.953566667
1702,263387.9115
1703,259766.9371
1704,301175.199433333
1705,241299.034366667
1706,372705.976866667
1707,220430.788966667
1708,222216.492266667
1709,291064.288533333
1710,238748.431633333
1711,269212.850966667
1712,252218.741333333
1713,259897.9848
1714,219458.610266667
1715,200846.6638
1716,187565.141066667
1717,178026.715233333
1718,137380.197733333
1719,209878.872466667
1720,267700.732566667
1721,190603.9359
1722,131524.7186
1723,169346.173966667
1724,215684.4259
1725,236316.920366667
1726,192270.445966667
1727,176452.4343
1728,187155.064933333
1729,166359.565933333
1730,169597.0792
1731,120330.474433333
1732,131618.246233333
1733,125299.025266667
1734,135392.543
1735,140680.843666667
1736,119444.212233333
1737,361046.4426
1738,225053.262933333
1739,253626.945833333
1740,204168.441566667
1741,182462.234733333
1742,174992.800166667
1743,174964.3102
1744,317444.575166667
1745,213955.1943
1746,216291.366766667
1747,206945.2135
1748,210450.4533
1749,156079.563933333
1750,145841.121933333
1751,215054.450266667
1752,124886.4382
1753,139161.3422
1754,194165.294
1755,173543.8634
1756,126246.050233333
1757,122194.3922
1758,138174.636533333
1759,156065.859266667
1760,161019.933666667
1761,155126.847133333
1762,164943.6169
1763,163180.6873
1764,119306.6798
1765,175196.217433333
1766,171368.933666667
1767,215875.865
1768,146524.2318
1769,184484.983933333
1770,166173.628766667
1771,135480.4923
1772,138564.684666667
1773,139335.5479
1774,131737.6908
1775,142051.972833333
1776,116496.464133333
1777,118973.487933333
1778,140003.046766667
1779,117853.440766667
1780,180174.531433333
1781,131367.491766667
1782,106121.225
1783,147230.6573
1784,103975.328466667
1785,121411.951266667
1786,143127.173433333
1787,172563.6297
1788,71040.2843
1789,103271.960166667
1790,94705.4892666667
1791,190496.569533333
1792,157099.516933333
1793,158792.632433333
1794,155424.9957
1795,149248.525333333
1796,131450.649166667
1797,128261.617966667
1798,128156.608633333
1799,117516.5522
1800,122886.949066667
1801,126809.155666667
1802,134680.749633333
1803,151093.887066667
1804,143240.871
1805,137926.007433333
1806,114385.5391
1807,144961.906833333
1808,122137.896133333
1809,133328.133133333
1810,133043.092866667
1811,92273.7762
1812,104194.128
1813,121701.325133333
1814,105323.634066667
1815,68140.5424333333
1816,110021.020333333
1817,134467.7654
1818,143098.913133333
1819,121829.932766667
1820,85759.0740333334
1821,116237.125833333
1822,148676.8535
1823,62422.8274
1824,126606.7462
1825,133874.8294
1826,101574.2597
1827,113851.366266667
1828,132061.0382
1829,114390.8728
1830,141683.799233333
1831,150323.803066667
1832,115137.541733333
1833,136387.487566667
1834,127702.285766667
1835,153398.4739
1836,123768.417333333
1837,100619.915933333
1838,134388.0281
1839,92638.4502
1840,164583.916866667
1841,147550.366033333
1842,102863.0234
1843,145495.309833333
1844,139854.213833333
1845,145222.4878
1846,165360.762666667
1847,136693.782033333
1848,71251.4630666667
1849,104635.638466667
1850,126728.59
1851,152486.958333333
1852,132067.4678
1853,146915.4811
1854,179680.855366667
1855,172678.6489
1856,209071.184633333
1857,159701.1412
1858,143099.449766667
1859,119431.9898
1860,158532.627566667
1861,119334.130633333
1862,253075.589766667
1863,248366.7264
1864,248366.7264
1865,337656.073833333
1866,314424.716866667
1867,246887.4367
1868,300539.5137
1869,205783.9628
1870,267789.722866667
1871,252312.9685
1872,178124.199433333
1873,227660.049933333
1874,141052.599766667
1875,209613.183166667
1876,193191.519433333
1877,231015.107766667
1878,210139.789
1879,135355.7832
1880,132645.141733333
1881,256132.63
1882,265168.7842
1883,201936.3893
1884,221071.155166667
1885,277795.867033334
1886,296169.2107
1887,216234.373733333
1888,301000.103566667
1889,177149.534933333
1890,128522.2435
1891,139350.161166667
1892,114242.609866667
1893,126503.612433333
1894,128763.307033333
1895,142252.218133333
1896,125477.996933333
1897,127161.9588
1898,117995.321133333
1899,150326.062066667
1900,150060.346766667
1901,157078.964666667
1902,145479.368733333
1903,202002.120566667
1904,138668.9368
1905,184321.969333333
1906,152098.5425
1907,177966.764033333
1908,125126.832933333
1909,142006.217933333
1910,132414.258066667
1911,185448.164866667
1912,257820.949533333
1913,139376.639966667
1914,72172.5888
1915,337139.2939
1916,76147.4601333333
1917,255079.319966667
1918,145281.001333333
1919,155968.860733333
1920,158283.289633333
1921,385017.223
1922,329258.4353
1923,188390.650533333
1924,218009.254966667
1925,218809.585033333
1926,368762.497866667
1927,139741.4091
1928,167195.6965
1929,125593.1088
1930,138468.794033333
1931,141898.682333333
1932,135356.048066667
1933,178932.084866667
1934,179160.997266667
1935,176419.6145
1936,185278.418333333
1937,181795.7367
1938,177992.043033333
1939,235117.769766667
1940,201349.7361
1941,175501.656333333
1942,194727.983133333
1943,194985.945033333
1944,314705.449033333
1945,343071.981566667
1946,178562.749666667
1947,301930.497166667
1948,181154.615233333
1949,230215.539766667
1950,193890.622933333
1951,259404.3417
1952,232639.855733333
1953,183459.739466667
1954,176845.248633333
1955,131017.197966667
1956,280967.701
1957,165220.296466667
1958,323530.130766667
1959,140915.4201
1960,116851.612933333
1961,122454.906666667
1962,95476.0068
1963,106736.986533333
1964,113711.132233333
1965,145061.604566667
1966,156547.4117
1967,312612.767366667
1968,382533.831133333
1969,365933.004766667
1970,384615.702733333
1971,377259.595733333
1972,353209.296933333
1973,280790.292233333
1974,307749.227133333
1975,387906.974933333
1976,295494.751766667
1977,386084.127833333
1978,335417.027866667
1979,319870.221433333
1980,203177.0181
1981,333281.213133333
1982,244278.953366667
1983,230761.945
1984,175043.337266667
1985,216757.255766667
1986,211889.797233333
1987,184815.9027
1988,177900.6887
1989,190028.4277
1990,223683.9621
1991,217080.084333333
1992,214511.3444
1993,174421.6418
1994,238700.373433333
1995,180912.262766667
1996,281238.035633333
1997,302059.004133333
1998,346977.9316
1999,258131.653333333
2000,297305.846333333
2001,269171.944733333
2002,239309.225833333
2003,274488.0145
2004,282941.878133333
2005,235137.830533333
2006,232150.1778
2007,254775.546266667
2008,213170.2525
2009,199586.407633333
2010,199052.547666667
2011,140926.557066667
2012,187699.845433333
2013,187515.268933333
2014,192308.619133333
2015,205890.0732
2016,198804.121266667
2017,204584.070433333
2018,122541.730533333
2019,138364.147
2020,123178.3748
2021,118198.752566667
2022,183534.8832
2023,146155.1702
2024,225450.6978
2025,340361.247966666
2026,183065.960233333
2027,159930.636933333
2028,157474.935533333
2029,174734.125933333
2030,285378.729133333
2031,266702.3336
2032,277127.465366667
2033,281056.738133333
2034,169478.093533333
2035,210727.123
2036,201209.288966667
2037,213198.814033333
2038,286815.2814
2039,227368.0212
2040,330776.967033333
2041,300067.4877
2042,196235.284533333
2043,164841.376933333
2044,168388.122833333
2045,218966.010466667
2046,134490.721666667
2047,143048.112633333
2048,142110.325533333
2049,133485.6822
2050,187769.6335
2051,108116.009766667
2052,130171.260566667
2053,144487.004166667
2054,96140.2120333333
2055,153893.6174
2056,126303.787533333
2057,129115.178833333
2058,227516.031533333
2059,141576.049866667
2060,155602.862766667
2061,166791.166166667
2062,134603.718466667
2063,118984.387633333
2064,140066.007733333
2065,123443.551866667
2066,165941.180466667
2067,126159.3144
2068,132099.883833333
2069,89021.7465333333
2070,108252.679166667
2071,101273.688433333
2072,129955.7552
2073,135702.066933333
2074,185602.685966667
2075,155914.403766667
2076,124099.3491
2077,145307.9925
2078,133324.800866667
2079,140012.051333333
2080,117697.477533333
2081,127204.974266667
2082,131070.438
2083,127275.528733333
2084,111930.120733333
2085,130582.044733333
2086,122950.505233333
2087,120835.999733333
2088,103910.1172
2089,93748.539
2090,135341.905333333
2091,118501.7827
2092,121433.595466667
2093,124134.747766667
2094,143321.4372
2095,159515.2117
2096,85015.0643
2097,102507.812666667
2098,132251.587466667
2099,70981.7440333333
2100,97789.9558666667
2101,125507.849833333
2102,132495.204195238
2103,110434.356866667
2104,128582.4014
2105,118392.157233333
2106,91290.4339666667
2107,207236.030566667
2108,122010.4811
2109,115060.709433333
2110,140481.146033333
2111,136897.958833333
2112,134289.772966667
2113,113456.7636
2114,109444.708933333
2115,137690.709066667
2116,117885.2865
2117,152483.131766667
2118,128064.494866667
2119,110732.927033333
2120,123466.2852
2121,114093.261633333
2122,111907.445966667
2123,91841.1277333333
2124,160452.9985
2125,122424.911766667
2126,161456.0447
2127,152492.536833333
2128,125695.801
2129,118472.134433333
2130,140781.8847
2131,150763.580433333
2132,120921.425966667
2133,123620.530866667
2134,135241.087633333
2135,109878.113666667
2136,87993.1465666667
2137,130902.322766667
2138,136563.6728
2139,157771.018733333
2140,137329.0621
2141,142974.124266667
2142,134815.354666667
2143,137573.300133333
2144,133282.8869
2145,137075.3845
2146,164066.32
2147,148588.348333333
2148,126258.906133333
2149,138390.008666667
2150,217343.872366667
2151,127568.257633333
2152,159037.4695
2153,156044.061233333
2154,111777.774033333
2155,147858.332933333
2156,248927.255366667
2157,245047.2208
2158,231410.815533333
2159,175102.729466667
2160,177075.8064
2161,259246.481033333
2162,380745.298033333
2163,342181.378966667
2164,279866.195533333
2165,167923.234866667
2166,145836.7382
2167,214543.618233333
2168,207111.359766667
2169,197165.431333333
2170,219355.409533333
2171,141628.6964
2172,144910.6816
2173,140354.421133333
2174,224985.319266667
2175,298980.113433333
2176,332606.2084
2177,253209.9805
2178,235132.878533333
2179,144652.3894
2180,198823.705
2181,196676.734633333
2182,225003.791
2183,198746.7063
2184,134354.223566667
2185,131319.914866667
2186,150160.6228
2187,150773.3219
2188,153882.4792
2189,167060.3991
2190,84649.2268
2191,87294.5553666667
2192,95652.3520666666
2193,105500.118866667
2194,108637.958166667
2195,118707.373366667
2196,104654.606866667
2197,112901.751766667
2198,154965.297766667
2199,173492.5234
2200,144346.020433333
2201,144637.001833333
2202,192379.138966667
2203,157523.3739
2204,160397.026533333
2205,112196.040166667
2206,140950.895833333
2207,232942.578966667
2208,222553.644466667
2209,180705.592
2210,126725.5303
2211,115784.083766667
2212,115549.680266667
2213,105048.726466667
2214,124876.011133333
2215,106438.591166667
2216,138667.214833333
2217,90566.2638666667
2218,74349.2339666667
2219,74705.6899
2220,93467.6476333334
2221,345251.5636
2222,234257.438933333
2223,256085.055966666
2224,221382.486566667
2225,139517.0063
2226,173661.722766667
2227,202094.134233333
2228,294992.546233333
2229,243672.763033333
2230,154027.160833333
2231,211941.9164
2232,185417.184566667
2233,204448.403033333
2234,264113.162233333
2235,207940.891666667
2236,278994.857666667
2237,352962.344633333
2238,211109.162
2239,113178.594166667
2240,158915.4057
2241,140159.0944
2242,133435.824966667
2243,121226.188466667
2244,93891.0222
2245,99973.6880333333
2246,142179.5195
2247,119829.7264
2248,124235.267533333
2249,128396.340366667
2250,135561.181566667
2251,122484.856
2252,178742.721066667
2253,165748.113033333
2254,172592.738466667
2255,189155.252533333
2256,182619.8703
2257,204186.181766667
2258,177786.1496
2259,176037.918733333
2260,171588.674933333
2261,196216.562066667
2262,223069.003266667
2263,339956.215566667
2264,400396.778366667
2265,154410.701433333
2266,284281.363566667
2267,387803.087366667
2268,349321.3735
2269,161009.4025
2270,193849.1382
2271,230059.5126
2272,200251.4748
2273,171541.5105
2274,175677.646
2275,181243.232533333
2276,185040.8356
2277,174933.38
2278,141492.446833333
2279,122681.4126
2280,120685.730633333
2281,183445.685466667
2282,197716.0049
2283,99062.6167666666
2284,109497.646933333
2285,148743.805066667
2286,128339.114733333
2287,331300.1975
2288,280445.960533333
2289,366376.1013
2290,384222.238766667
2291,327239.852733333
2292,390794.266866667
2293,410493.213066667
2294,359122.1899
2295,413212.4673
2296,270462.7232
2297,296648.876966667
2298,328811.175666666
2299,359191.301033333
2300,305261.856466667
2301,295700.2566
2302,252840.201066667
2303,251175.960166667
2304,240741.328666667
2305,180971.233533333
2306,184293.9369
2307,194307.681166667
2308,241291.3189
2309,289377.173333333
2310,235040.4359
2311,206975.0748
2312,190245.688866667
2313,175717.847366667
2314,190232.8423
2315,174068.117666667
2316,195173.3358
2317,187081.877366667
2318,179658.443566667
2319,174819.828866667
2320,184058.2444
2321,264477.9729
2322,170670.820133333
2323,197427.455333333
2324,174805.058666667
2325,217268.626633333
2326,176636.477633333
2327,215365.7122
2328,223833.0319
2329,179058.561166667
2330,178131.027133333
2331,330409.074233333
2332,324682.6357
2333,304413.2938
2334,247325.080566667
2335,261497.0693
2336,328001.3552
2337,208908.456266667
2338,303195.6149
2339,238284.5953
2340,384207.4568
2341,219162.541866667
2342,240865.384666667
2343,218445.2071
2344,235722.002333333
2345,238353.705366667
2346,227696.458133333
2347,200160.921433333
2348,239122.1569
2349,175395.439866667
2350,285825.148966667
2351,264253.988466667
2352,252614.610633333
2353,247889.7745
2354,130119.447466667
2355,157365.8655
2356,162540.918166667
2357,203151.3793
2358,208616.558966667
2359,128892.344433333
2360,121106.6744
2361,140428.427566667
2362,246791.143966667
2363,137809.3673
2364,171444.427866667
2365,239606.135
2366,205632.7967
2367,225743.810066667
2368,200679.4019
2369,232069.5454
2370,175425.411233333
2371,175634.624
2372,200785.653933333
2373,266699.0664
2374,288994.478966667
2375,232745.521666667
2376,260541.587666667
2377,355693.8782
2378,144748.864633333
2379,191454.513466667
2380,147035.804833333
2381,160189.6792
2382,188821.909066667
2383,199430.4724
2384,240892.526166667
2385,170564.039833333
2386,146249.742533333
2387,130476.5917
2388,102274.5086
2389,128694.4541
2390,137232.841133333
2391,137659.506433333
2392,114691.572133333
2393,170697.731266667
2394,150079.743333333
2395,198429.5712
2396,147442.1395
2397,195053.798066667
2398,126697.803566667
2399,70064.2952
2400,71370.7829
2401,115459.053166667
2402,134506.312933333
2403,132090.272266667
2404,144604.124166667
2405,160237.298
2406,139875.777633333
2407,127035.961766667
2408,141265.180966667
2409,137680.112166667
2410,162813.8231
2411,124974.648733333
2412,152127.779966667
2413,131422.898833333
2414,134130.512733333
2415,129699.829633333
2416,136474.899533333
2417,133860.214233333
2418,126383.3591
2419,128157.9417
2420,130590.921033333
2421,135576.860566667
2422,124640.3646
2423,129195.9757
2424,155265.923933333
2425,172025.879833333
2426,138563.032466667
2427,134138.054166667
2428,166880.742133333
2429,117146.9904
2430,138400.307033333
2431,118690.711433333
2432,137832.641833333
2433,142683.7299
2434,140308.695633333
2435,151351.400433333
2436,109191.727566667
2437,108077.496
2438,130097.534133333
2439,122869.888266667
2440,120048.209166667
2441,108380.6497
2442,108389.3899
2443,117174.940266667
2444,130635.8682
2445,83780.0685
2446,124647.4617
2447,228834.458666667
2448,150090.036466667
2449,113766.468266667
2450,146175.0497
2451,130240.811433333
2452,204851.8259
2453,99418.7377
2454,128309.9566
2455,115360.772466667
2456,126850.291233333
2457,125714.425966667
2458,123197.970266667
2459,116564.006433333
2460,132226.647333333
2461,111868.195933333
2462,122937.439766667
2463,114729.029833333
2464,174883.803733333
2465,135998.8181
2466,112822.068666667
2467,152418.707066667
2468,97812.7501
2469,93757.7145333333
2470,174974.380666667
2471,193055.968666667
2472,166811.4176
2473,120166.632166667
2474,103751.186333333
2475,212526.456033333
2476,103704.374066667
2477,133182.5213
2478,159947.7433
2479,118659.7209
2480,171114.641266667
2481,129075.812533333
2482,134006.805333333
2483,117546.146566667
2484,127266.771166667
2485,127123.441533333
2486,153021.8542
2487,173145.741866667
2488,149527.8826
2489,154257.689333333
2490,151297.083766667
2491,95912.6587
2492,175045.342466667
2493,158592.474866667
2494,154929.727433333
2495,87543.2583
2496,199319.435066667
2497,142944.241466667
2498,120672.729266667
2499,95095.5987333334
2500,140463.552066667
2501,137215.573833333
2502,138513.8308
2503,104601.8838
2504,191166.238933333
2505,209798.383166667
2506,271620.1567
2507,297909.135933333
2508,271294.885266667
2509,225281.628
2510,239988.692066667
2511,185485.696966667
2512,216421.533533333
2513,218820.8272
2514,237586.018333333
2515,152815.924533333
2516,179606.894033333
2517,136170.6437
2518,144539.6791
2519,225690.021433333
2520,216806.527366667
2521,199632.856733333
2522,212673.180766667
2523,130128.1222
2524,143686.289733333
2525,152293.9658
2526,139339.0524
2527,119193.738733333
2528,123741.395733333
2529,135121.7789
2530,120833.027666667
2531,252690.882
2532,225192.718533333
2533,205713.646433333
2534,247317.116966667
2535,287503.6472
2536,220578.9646
2537,251755.2847
2538,181567.489733333
2539,193070.956266667
2540,181692.421633333
2541,178344.582166667
2542,164245.811833333
2543,135118.512333333
2544,125397.874433333
2545,135202.4578
2546,141765.8147
2547,139913.7357
2548,149052.982766667
2549,154990.4793
2550,415783.5742
2551,141363.0514
2552,121610.386366667
2553,86805.0203333334
2554,124057.598966667
2555,125606.179666667
2556,116230.393166667
2557,118362.7838
2558,144785.9289
2559,126499.417433333
2560,150520.1719
2561,136752.155566667
2562,128284.8657
2563,151844.8804
2564,177177.0174
2565,132383.8493
2566,141770.920333333
2567,125780.5795
2568,185362.795733333
2569,197330.587333333
2570,127001.885166667
2571,174077.722866667
2572,186260.6071
2573,219569.889133333
2574,235868.5347
2575,128998.012533333
2576,127418.7089
2577,150154.349933333
2578,95196.9841333333
2579,86832.5841666667
2580,129340.076333333
2581,132758.9828
2582,121502.773333333
2583,329126.784866667
2584,171028.200266667
2585,190655.4129
2586,231501.9609
2587,207758.179733333
2588,150018.035933333
2589,145888.1559
2590,219729.005966667
2591,193877.4724
2592,213935.393833333
2593,252680.0124
2594,185540.8233
2595,215072.336833333
2596,339554.475066666
2597,194993.919633333
2598,252909.369233333
2599,329287.720266667
2600,111466.6455
2601,144306.852
2602,86951.4315666667
2603,93631.4661000001
2604,85776.4458
2605,87404.1717666667
2606,149543.8755
2607,182130.538333333
2608,177691.2622
2609,151011.281033333
2610,114425.572066667
2611,137697.0071
2612,149421.4441
2613,131552.105233333
2614,120282.419366667
2615,154428.695533333
2616,147352.7308
2617,167338.400933333
2618,190687.0997
2619,197215.237666667
2620,183194.0872
2621,191085.798833333
2622,191655.496433333
2623,248964.3573
2624,255867.836666667
2625,320347.283833333
2626,171584.641966667
2627,184431.140766667
2628,401502.403266667
2629,448821.519033333
2630,342139.570033333
2631,434539.163366666
2632,386580.7436
2633,298537.4396
2634,381367.0832
2635,153235.9317
2636,190793.631966667
2637,203630.200233333
2638,252258.7854
2639,170526.000066667
2640,161277.0855
2641,108649.433466667
2642,202054.126166667
2643,116833.881466667
2644,139384.247533333
2645,100683.010166667
2646,91537.4859666666
2647,101524.335333333
2648,140557.021633333
2649,130672.1917
2650,146294.4362
2651,145659.519833333
2652,423554.897633333
2653,269475.2515
2654,249433.6414
2655,369454.747166666
2656,336853.9786
2657,328665.979833333
2658,281783.522933333
2659,291257.825833333
2660,314245.540666667
2661,352060.322066667
2662,350123.970033333
2663,298116.109566667
2664,285890.851566667
2665,314053.628733333
2666,295648.44
2667,170396.732033333
2668,174808.372466667
2669,183165.126833333
2670,279207.5996
2671,180024.179733333
2672,189738.1174
2673,198907.091933333
2674,194519.616033333
2675,178151.9394
2676,187501.7369
2677,200382.1161
2678,255460.336566667
2679,282292.193233333
2680,278487.813966667
2681,352775.128733333
2682,303873.587333333
2683,455033.847766666
2684,292855.7634
2685,311249.923566667
2686,271280.073033333
2687,335782.127266667
2688,240921.786666667
2689,224474.395133333
2690,412242.712666667
2691,197421.690733333
2692,137224.6764
2693,207407.881866667
2694,138674.8968
2695,191442.1248
2696,181819.0303
2697,197745.6904
2698,207754.2366
2699,183869.624133333
2700,169856.096
2701,167099.592233333
2702,118884.7811
2703,130057.7814
2704,137794.8256
2705,126229.385
2706,119150.057066667
2707,124295.1656
2708,135445.403733333
2709,114919.285533333
2710,131890.328766667
2711,253359.467433333
2712,332264.513266667
2713,179143.3628
2714,151838.702733333
2715,173422.4431
2716,156534.657133333
2717,184105.946733333
2718,242816.0874
2719,153359.886733333
2720,171070.171833333
2721,139529.975
2722,148272.355533333
2723,154369.748233333
2724,128448.6603
2725,137126.3355
2726,145915.109266667
2727,168161.690266667
2728,157347.846266667
2729,145579.527266667
2730,144912.720833333
2731,130174.834433333
2732,119138.3325
2733,153161.5581
2734,140405.632
2735,130396.6771
2736,142033.069533333
2737,124447.925166667
2738,132074.506233333
2739,162148.077
2740,139334.395
2741,144641.854833333
2742,160812.818833333
2743,143998.849833333
2744,151574.901633333
2745,142950.8585
2746,131729.682133333
2747,138104.052
2748,121465.195466667
2749,133378.7418
2750,133111.913366667
2751,133258.107366667
2752,214030.263133333
2753,143625.581533333
2754,190594.240766667
2755,132598.398733333
2756,112666.3998
2757,88417.7471333333
2758,97442.6111333333
2759,156043.3316
2760,141020.2098
2761,149966.4766
2762,145702.1185
2763,176731.3279
2764,172045.6281
2765,221397.323566667
2766,129673.3187
2767,91354.1505
2768,130205.2572
2769,131818.412133333
2770,163862.1339
2771,121468.548933333
2772,125405.881766667
2773,162863.762033333
2774,131832.401433333
2775,121655.277966667
2776,136333.470933333
2777,147123.339033333
2778,121576.0604
2779,130246.136433333
2780,113665.121233333
2781,102764.4714
2782,99309.3666666667
2783,108960.7352
2784,129026.050666667
2785,130365.510166667
2786,86229.5685666667
2787,127757.995133333
2788,94963.9001333333
2789,173851.9434
2790,98735.9449
2791,119897.126066667
2792,80846.0581666667
2793,168631.521166667
2794,109992.360933333
2795,120234.6232
2796,105988.7156
2797,195908.018566667
2798,108086.358333333
2799,122716.552066667
2800,80736.5823
2801,118658.279933333
2802,130846.6458
2803,159032.584
2804,124769.411166667
2805,102720.645366667
2806,91923.077
2807,156116.152133333
2808,148011.339466667
2809,140945.864566667
2810,135242.973833333
2811,152616.710966667
2812,147234.740133333
2813,142634.906166667
2814,147989.2026
2815,115679.9502
2816,211093.571366667
2817,141038.372566667
2818,134086.7635
2819,162413.2721
2820,132334.6496
2821,114030.786566667
2822,191003.605266667
2823,235194.1095
2824,169869.482866667
2825,132181.880766667
2826,136735.267166667
2827,137063.681466667
2828,222095.652266667
2829,202566.959866667
2830,221520.0035
2831,193098.741933333
2832,226014.249133333
2833,295870.659633333
2834,215289.690033333
2835,215692.925166667
2836,203722.178933333
2837,169006.609266667
2838,146104.198466667
2839,187593.515666667
2840,194787.127766667
2841,203101.709566667
2842,222495.9353
2843,147642.997266667
2844,160218.964033333
2845,124469.695333333
2846,212333.863266667
2847,201337.5235
2848,225642.393066667
2849,219496.5707
2850,283189.492266667
2851,235791.9839
2852,222220.2475
2853,234974.096733333
2854,143782.378466667
2855,216084.4872
2856,209580.807233333
2857,192035.494866667
2858,210153.0476
2859,123440.454633333
2860,131691.8128
2861,133765.705433333
2862,204737.833133333
2863,128323.929066667
2864,248789.660266667
2865,138841.998
2866,137404.906295238
2867,99994.9901666667
2868,131618.279633333
2869,119138.005933333
2870,142655.3089
2871,98293.0563
2872,70953.7586
2873,95356.7584666667
2874,136822.018833333
2875,124396.037433333
2876,162265.731961905
2877,131739.282366667
2878,174335.029666667
2879,139877.245733333
2880,110981.997566667
2881,152838.775066667
2882,143706.894266667
2883,191150.5425
2884,180538.379133333
2885,175676.763433333
2886,184071.700666667
2887,105132.1447
2888,123844.617133333
2889,66464.6140666666
2890,94047.2790666667
2891,145786.9443
2892,71407.4335666666
2893,113339.2485
2894,70093.4131666667
2895,320997.641066667
2896,308486.002933333
2897,196966.599966667
2898,156906.316466667
2899,225438.259633333
2900,160046.123333333
2901,185524.724433333
2902,195628.323933333
2903,332213.5753
2904,351603.9082
